日期,开盘,最高,最低,收盘,成交量,成交额,股票代码
2025-03-19,87.6,87.6,70.18,71.48,184292.0,1375926016.0,301501
2025-03-20,66.05,69.37,63.17,63.23,121321.0,797317696.0,301501
2025-03-21,61.42,61.43,57.54,57.57,87208.0,515087104.0,301501
2025-03-24,57.0,57.47,54.09,55.71,61947.0,344731104.0,301501
2025-03-25,55.74,55.96,53.01,53.15,52486.0,284311104.0,301501
2025-03-26,53.61,53.62,52.05,52.53,45460.0,239619616.0,301501
2025-03-27,52.26,53.49,51.67,52.25,43837.0,230774688.0,301501
2025-03-28,52.52,52.78,51.5,51.51,32201.0,167125616.0,301501
2025-03-31,51.59,54.18,51.2,52.78,54947.0,290240064.0,301501
2025-04-01,51.96,52.08,50.9,51.69,42533.0,218710048.0,301501
2025-04-02,51.2,52.86,51.12,52.5,37175.0,193135648.0,301501
2025-04-03,51.9,55.68,51.88,55.3,69932.0,381653024.0,301501
2025-04-07,50.2,52.05,44.24,44.32,65218.0,313999520.0,301501
2025-04-08,45.0,46.65,44.16,45.11,44930.0,203055472.0,301501
2025-04-09,43.99,45.29,40.22,44.86,46838.0,203658480.0,301501
2025-04-10,45.88,47.14,45.88,46.15,38744.0,180198000.0,301501
2025-04-11,45.3,46.99,45.3,46.16,27100.0,125618928.0,301501
2025-04-14,47.4,47.78,46.8,46.9,25287.0,119233112.0,301501
2025-04-15,47.06,49.48,46.58,49.4,48307.0,233326048.0,301501
2025-04-16,51.94,52.55,48.9,49.4,64925.0,328830304.0,301501
2025-04-17,48.52,52.66,47.09,52.66,72898.0,367422400.0,301501
2025-04-18,51.0,51.44,49.0,49.3,59790.0,298288480.0,301501
2025-04-21,48.4,50.88,48.18,49.67,34276.0,169879056.0,301501
2025-04-22,49.0,50.18,48.35,49.0,36656.0,179924352.0,301501
2025-04-23,48.67,49.27,48.03,48.03,32752.0,158858192.0,301501
2025-04-24,48.01,48.8,47.38,47.76,29264.0,140529584.0,301501
2025-04-25,49.28,51.49,49.27,50.63,60080.0,302078144.0,301501
2025-04-28,50.0,52.62,50.0,50.19,42600.0,217280368.0,301501
2025-04-29,50.0,52.66,49.58,52.02,52393.0,271503808.0,301501
2025-04-30,52.0,52.25,51.27,51.39,32860.0,169494256.0,301501
2025-05-06,52.0,55.3,51.67,54.48,54865.0,295202976.0,301501
2025-05-07,54.69,57.1,54.6,55.37,61212.0,341809824.0,301501
2025-05-08,55.63,58.37,55.6,57.9,64285.0,368363584.0,301501
2025-05-09,58.56,61.25,57.0,57.2,76768.0,450804960.0,301501
2025-05-12,58.68,64.18,58.39,61.84,67283.0,412539872.0,301501
2025-05-13,62.0,64.09,61.3,63.83,58611.0,367217184.0,301501
2025-05-14,64.0,75.67,64.0,72.85,92888.0,647461504.0,301501
2025-05-15,73.84,85.3,72.05,84.0,96080.0,737506048.0,301501
2025-05-16,80.0,88.38,77.0,83.79,97206.0,782914688.0,301501
2025-05-19,82.32,90.88,81.32,82.66,90057.0,767299840.0,301501
2025-05-20,82.66,86.87,81.6,84.63,67390.0,566297664.0,301501
2025-05-21,83.0,83.01,77.1,78.88,84929.0,676121216.0,301501
2025-05-22,79.1,80.71,78.01,78.6,41402.0,327592992.0,301501
2025-05-23,79.29,94.32,78.7,94.32,76632.0,673775552.0,301501
2025-05-26,95.55,98.88,92.21,95.0,75733.0,720081920.0,301501
2025-05-27,94.8,95.0,88.0,90.98,56578.0,513493696.0,301501
2025-05-28,91.01,99.0,88.88,90.3,75405.0,706919616.0,301501
2025-05-29,92.77,93.88,87.01,88.0,62029.0,553838784.0,301501
2025-05-30,85.7,87.98,80.12,86.35,59901.0,500960128.0,301501
2025-06-03,86.35,88.88,85.0,85.78,40452.0,352916064.0,301501
2025-06-04,85.0,87.88,84.3,86.61,45021.0,386974848.0,301501
2025-06-05,86.5,89.78,83.87,86.06,45078.0,387797664.0,301501
2025-06-06,58.0,59.19,54.0,54.29,78255.0,440075840.0,301501
2025-06-09,53.89,57.08,53.61,56.1,60499.0,336562688.0,301501
2025-06-10,55.64,56.97,53.55,54.27,59380.0,325194048.0,301501
2025-06-11,54.07,54.97,53.62,53.72,37044.0,200758960.0,301501
2025-06-12,53.53,55.01,52.89,53.16,40882.0,219699664.0,301501
2025-06-13,52.59,54.99,52.41,53.39,58398.0,313636672.0,301501
2025-06-16,53.2,53.37,51.36,51.78,45717.0,238881584.0,301501
2025-06-17,51.78,52.17,50.49,51.18,34243.0,175193728.0,301501
2025-06-18,50.68,53.45,50.1,51.46,44244.0,228913424.0,301501
2025-06-19,50.58,51.31,48.7,48.83,45239.0,226040256.0,301501
2025-06-20,48.97,49.87,48.37,48.49,31672.0,155297968.0,301501
